edm_02.wav,0.15
177.40716553287982,0.42551499605178833,bass
177.65097505668933,0.4112054705619812,high
177.8831746031746,0.7149085402488708,high
178.11537414965986,0.4907117486000061,high
178.34757369614513,0.3471202850341797,bass
178.59138321995465,0.28841543197631836,high
178.8235827664399,0.4234149754047394,bass
179.05578231292517,0.27181822061538696,high
179.18349206349205,0.15096205472946167,high
179.28798185941042,0.4079064130783081,bass
179.5201814058957,0.32914403080940247,high
179.75238095238095,0.41291356086730957,high
180.220589569161,0.6321818232536316,high
180.3482993197279,0.18390923738479614,high
180.46439909297052,0.5137773156166077,high
180.69659863945577,0.8164837956428528,high
180.92879818594105,0.3944031298160553,high
181.1609977324263,0.4411119222640991,bass
181.2887074829932,0.2070135772228241,high
181.39319727891157,0.6412147879600525,high
181.6370068027211,0.5610784292221069,high
181.8575963718821,0.5358368754386902,high
182.1014058956916,0.7261402010917664,bass
182.2291156462585,0.2709059417247772,high
182.33360544217686,0.694418728351593,high
182.56580498866214,0.9347988367080688,high
182.80961451247165,0.683205783367157,high
182.9489342403628,0.16885694861412048,high
183.0418140589569,0.7390714287757874,bass
183.27401360544218,0.3680047392845154,high
183.50621315192743,1.0,high
183.69197278911565,0.16001427173614502,bass
183.7384126984127,0.6190656423568726,high
183.97061224489795,0.696864664554596,bass
184.2144217687075,0.5627954602241516,high
184.44662131519274,0.8902876973152161,high
184.678820861678,0.5618988275527954,high
184.91102040816327,0.8276004791259766,bass
184.9922902494331,0.17422817647457123,bass
185.01551020408164,0.15843655169010162,bass
185.06195011337869,0.1518416553735733,high
185.15482993197278,0.5458919405937195,high
185.38702947845806,0.7102251648902893,high
185.6192290249433,0.6292871236801147,high
185.85142857142858,0.455536425113678,bass
185.94430839002268,0.16074226796627045,bass
186.08362811791383,0.42574605345726013,high
186.31582766439908,0.3122781813144684,high
186.46675736961453,0.15385928750038147,high
186.55963718820863,0.37206631898880005,high
186.6873469387755,0.15124216675758362,high
186.79183673469387,0.2704635560512543,bass
186.9079365079365,0.18685956299304962,high
187.02403628117915,0.6232860088348389,high
187.2562358276644,0.7878593802452087,high
187.48843537414967,0.8448692560195923,high
187.72063492063492,0.2747274339199066,bass
187.83673469387756,0.21212168037891388,high
187.96444444444444,0.46479666233062744,high
188.19664399092972,0.6649957895278931,bass
188.3243537414966,0.16031377017498016,bass
188.3824036281179,0.1608397513628006,high
188.42884353741496,0.34598401188850403,high
189.36925170068028,0.29226499795913696,bass
189.84526077097505,0.4983537197113037,bass
193.36689342403628,0.48211461305618286,bass
193.44816326530614,0.39101001620292664,bass
193.56426303854875,0.3792918622493744,bass
195.3986394557823,0.9885826706886292,bass
195.49151927437643,0.2913402318954468,bass
195.64244897959185,1.0,bass
195.8049886621315,0.44441545009613037,high
